speaker_reference,text,generated_wav,language
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 拉卡·辛格  还介绍了 chhappan bhog bhajan。歌手 Raju Khandelwal 陪同他身边。,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3140.wav,zh-cn
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," Lakkha Singh presented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.",Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_3151.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 迦南没有大森林，所以木材非常昂贵。,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3156.wav,zh-cn
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," There were no large forests in the land of Canaan, so wood was extremely expensive.",Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_3167.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 虚拟团队成员经常担任所对应的线下团队的接洽点。,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3172.wav,zh-cn
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, Virtual team members often function as the point of contact for their immediate physical group.,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_3183.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 东非岛屿位于非洲东海岸外的印度洋上。,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3188.wav,zh-cn
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, The East African Islands are in the Indian Ocean off the eastern coast of Africa.,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_3199.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 在手机信号覆盖不到的偏远地区，卫星电话可能是你的唯一选择。,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3204.wav,zh-cn
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," In remote locations, without cell phone coverage, a satellite phone may be your only option.",Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_3215.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 据报道，由于执法人员不在场，比什凯克街道上的大规模抢劫持续了一夜。,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3220.wav,zh-cn
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," Widespread looting reportedly continued overnight, as law enforcement officers were not present on Bishkek's streets.",Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_3231.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 滑雪自由行：这项活动也叫越野滑雪、滑雪旅游或滑雪远足。,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3236.wav,zh-cn
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," Backpacking by ski: This activity is also called backcountry ski, ski touring or ski hiking.",Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_3247.wav,en
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav, 突变会添加新的基因变异，而选择则会从表达的基因变异池中把变异移除。,Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_zh-cn_3252.wav,zh-cn
Evaluation/References_DAPS/m6_script1_clean_segment_30.wav," Mutation adds new genetic variation, and selection removes it from the pool of expressed variation.",Evaluation/Mega-TTS2/Audios/m6_script1_clean_segment_30.wav/m6_script1_clean_segment_30.wav_en_3263.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 在一年中的其他日子，这里也能看到比较小型的锦标赛和比赛。,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3268.wav,zh-cn
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, Smaller tournaments and matches can also be seen here at other times of the year.,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_3279.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 多名人质获救，目前至少有六名人质确认遇难。,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3284.wav,zh-cn
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, Several hostages have been rescued and least six have been confirmed dead so far.,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_3295.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 也有含少量非金属元素（例如碳）的合金。,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3300.wav,zh-cn
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, You can also have alloys that include small amounts of non-metallic elements like carbon.,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_3311.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 区域性和季节性的恶劣天气现象包括暴风雪、雪暴、冰暴和沙尘暴等。,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3316.wav,zh-cn
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," Regional and seasonal severe weather phenomena include blizzards, snowstorms, ice storms, and dust storms.",Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_3327.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 八月曾在埃姆斯模拟民意调查中胜出的巴赫曼决定退出竞选。,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3332.wav,zh-cn
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," Bachmann, who won the Ames Straw Poll in August, decided to end her campaign.",Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_3343.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 在中东温暖的气候中，房子并不是多重要。,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3348.wav,zh-cn
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," In the warm climate of the Middle East, the house was not so important.",Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_3359.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 如今，前现代的天文台大多已经被淘汰，只作为博物馆或教育场所保留了下来。,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3364.wav,zh-cn
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," Pre-modern observatories are usually obsolete today, and remain as museums, or sites of education.",Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_3375.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 此外，如果做不到这一点将会带来严重的后果：生长抑制、营养不良，最终导致死亡。,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3380.wav,zh-cn
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," Moreover, failure to do so has serious consequences: growth depression, malnutrition, and ultimately death.",Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_3391.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 因此，铅笔一问世，就成了许多人的心头好。,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3396.wav,zh-cn
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," Thus, the pencil was a good friend to many people when it came out.",Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_3407.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 大多数典型的波罗的海游轮都会在俄罗斯圣彼得堡逗留较长时间。,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3412.wav,zh-cn
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," Most of the distinct Baltic Cruises feature an extended stay in St. Petersburg, Russia.",Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_3423.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 人们只能猜测，当更新的产品出现时，键盘的结局会是怎样。,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3428.wav,zh-cn
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, One can only wonder what the keyboard will become when something newer comes along.,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_3439.wav,en
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav, 猪携带该疾病，然后通过蚊子传染给人类。,Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_zh-cn_3444.wav,zh-cn
Evaluation/References_DAPS/m7_script1_clean_segment_37.wav," The disease is carried by pigs, which then migrates to humans through mosquitos.",Evaluation/Mega-TTS2/Audios/m7_script1_clean_segment_37.wav/m7_script1_clean_segment_37.wav_en_3455.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 旅游警示只能就当地局势提供简略摘要。,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3460.wav,zh-cn
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, Advisories are merely a brief summary of the political situation in one country.,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_3471.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 净水的方法有很多，有些对特定的污染更有效。,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3476.wav,zh-cn
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav," There are different ways of purifying water, some more effective against specific threats.",Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_3487.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 希伯来家庭的生活大多是在户外度过的。,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3492.wav,zh-cn
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, Most of the life of the Hebrew family happened in the open air.,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_3503.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 利金斯  追随父亲的脚步，开始了从医生涯。,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3508.wav,zh-cn
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, Liggins followed in his father’s footsteps and entered a career in medicine.,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_3519.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 然而在这方面，申根区有点像一个国家。,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3524.wav,zh-cn
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav," The Schengen zone, however, works somewhat like one country in this respect.",Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_3535.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 在群岛和湖泊之中，游艇并不是必需的。,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3540.wav,zh-cn
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, In the archipelagos and lakes you do not necessarily need a yacht.,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_3551.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 和谐的职场氛围至关重要，强调团队的努力，而不是表扬个人成就。,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3556.wav,zh-cn
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav," Workplace harmony is crucial, emphasizing group effort rather than praising individual accomplishments.",Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_3567.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 绘图分析的结果将发布在公网上。,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3572.wav,zh-cn
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, The result of plotting analysis will be posted to a public website.,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_3583.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 查看毒药上的标签，获得具体急救指引。,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3588.wav,zh-cn
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, Check the label for specific first aid instructions for that specific poison.,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_3599.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 狮子是群居属性最明显的猫科动物，生活在称为狮群的大型群体中。,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3604.wav,zh-cn
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav," Lions are the most social cats, living in large groups called prides.",Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_3615.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 高斯林和斯通分别获得了最佳男主角和最佳女主角的提名。,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3620.wav,zh-cn
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, Gosling and Stone received nominations for Best Actor and Actress respectively.,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_3631.wav,en
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, 把滑雪路线想象成类似的徒步路线。,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_zh-cn_3636.wav,zh-cn
Evaluation/References_DAPS/m8_script2_clean_segment_8.wav, Think of the skiing route as of a similar hiking route.,Evaluation/Mega-TTS2/Audios/m8_script2_clean_segment_8.wav/m8_script2_clean_segment_8.wav_en_3647.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 中央邦警方追回了被盗的笔记本电脑和手机。,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3652.wav,zh-cn
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, The Madhya Pradesh Police recovered the stolen laptop and mobile phone.,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_3663.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 亚里士多德就所有科学领域的问题（包括心理学在内）所发表的观点都被一一接纳。,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3668.wav,zh-cn
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav," Accepted were Aristotle's views on all matters of science, including psychology.",Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_3679.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 阴暗面下面的地壳薄一些，高地下的地壳厚一些。,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3684.wav,zh-cn
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, It is thinner under the maria and thicker under the highlands.,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_3695.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 塔顶是上帝的特殊圣地。,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3700.wav,zh-cn
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, The top of the tower was special sanctuary for the god.,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_3711.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 他把谣言称为“政治碎碎念和愚蠢行为”。,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3716.wav,zh-cn
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, He referred to the rumors as political chatter and silliness.,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_3727.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 科学家表示，这次碰撞引起的爆炸规模巨大。,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3732.wav,zh-cn
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, Scientists say the explosion caused by the collision was massive.,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_3743.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 在旅途中，岩崎在很多场合碰到了麻烦。,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3748.wav,zh-cn
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav," During his trip, Iwasaki ran into trouble on many occasions.",Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_3759.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 从国王到平民，它遍布十方的力量影响着每一个人。,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3764.wav,zh-cn
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, Its all-pervading power affected everyone from king to commoner.,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_3775.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 他随后被转送到剑桥的阿登布鲁克医院。,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3780.wav,zh-cn
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, He was subsequently relocated to Addenbrooke's Hospital in Cambridge.,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_3791.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 电视报道显示，有白烟从工厂里冒出。,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3796.wav,zh-cn
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, Television reports show white smoke coming from the plant.,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_3807.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 然而，司机的头部受到了重创。,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3812.wav,zh-cn
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav," However, the driver sustained serious injuries to the head.",Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_3823.wav,en
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav, 他称，他制作了一个 WiFi 门铃。,Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_zh-cn_3828.wav,zh-cn
Evaluation/References_DAPS/m9_script2_clean_segment_4.wav," He built a WiFi door bell, he said.",Evaluation/Mega-TTS2/Audios/m9_script2_clean_segment_4.wav/m9_script2_clean_segment_4.wav_en_3839.wav,en
